,task,xo_idx,xo_specified,xo_known,algorithm,beta,samples_datetime,dist_gt_mean,dist_gt_std,dist_samples_mean,dist_samples_std,dist_estimate_mean,dist_estimate_std,r_dist_gt_estimate,mse_dist_gt_estimate,r_dist_samples_estimate,mse_dist_samples_estimate,c2st
129,uniform_1d,2,specified,unknown,GBI,4.0,2023_05_07__22_00_34,0.061061732,0.049769275,0.06048325,0.07814597,0.06974547,0.054371748,0.98009354,0.0002042997,0.6222266,0.0038605155,0.5018
130,uniform_1d,2,specified,unknown,GBI,20.0,2023_05_07__22_00_34,0.0452341,0.025572384,0.045204815,0.0555832,0.0526159,0.025072448,0.94091094,0.00013049698,0.4367545,0.0025552155,0.4944
131,uniform_1d,2,specified,unknown,GBI,100.0,2023_05_07__22_00_34,0.028691705,0.010352006,0.028587978,0.033355888,0.03656364,0.008950789,0.82523096,9.631153e-05,0.26401833,0.0010984845,0.5481
132,uniform_1d,2,specified,unknown,GT,4.0,2023_05_04__01_16_42,0.061614227,0.0487367,0.0616259,0.0782704,0.07108031,0.05388975,0.9794264,0.00022420239,0.6150321,0.0039306013,
133,uniform_1d,2,specified,unknown,GT,20.0,2023_05_04__01_16_42,0.04407321,0.025714843,0.04365962,0.05421359,0.05314842,0.02591657,0.9379544,0.00016508302,0.44289544,0.002455783,
134,uniform_1d,2,specified,unknown,GT,100.0,2023_05_04__01_16_42,0.026388925,0.0078402525,0.025999423,0.029538818,0.03817585,0.008755138,0.67071605,0.00018496517,0.18843582,0.000999824,
135,uniform_1d,2,specified,unknown,NLE,1.0,2023_05_07__21_56_20,0.04593006,0.019887237,0.045498792,0.052461963,0.05328161,0.017949516,0.88766235,0.00013798478,0.3345594,0.0025044393,
136,uniform_1d,2,specified,unknown,NPE,1.0,2023_05_07__21_56_20,0.04549598,0.020799927,0.04446811,0.05321169,0.052235022,0.02017965,0.90863806,0.00012247953,0.34024462,0.0025678205,
137,uniform_1d,2,specified,unknown,eGBI,4.0,2023_05_07__22_00_34,0.06270193,0.052989878,0.06176212,0.081678696,0.072541885,0.059218302,0.9819873,0.00024863365,0.6391391,0.00411075,0.5033
138,uniform_1d,2,specified,unknown,eGBI,20.0,2023_05_07__22_00_34,0.046380688,0.028293274,0.045317084,0.05521357,0.055794194,0.029203096,0.9464382,0.00017793488,0.44812387,0.0025655213,0.5078
139,uniform_1d,2,specified,unknown,eGBI,100.0,2023_05_07__22_00_34,0.033769794,0.01729019,0.03471937,0.042135894,0.04522448,0.017179705,0.8836679,0.00020031893,0.39657205,0.001606491,0.5431
140,uniform_1d,2,misspecified,known,ABC,4.0,2023_05_07__22_00_34,0.2675074,0.2876847,0.24682613,0.31070375,0.2872588,0.29926065,0.9973254,0.00097273686,0.9039875,0.019260772,
141,uniform_1d,2,misspecified,known,ABC,20.0,2023_05_07__22_00_34,0.14267115,0.051844887,0.12081651,0.09412094,0.14936587,0.059078395,0.99791837,0.00010859292,0.20076843,0.010728998,
142,uniform_1d,2,misspecified,known,ABC,100.0,2023_05_07__22_00_34,0.118972614,0.015192112,0.10190483,0.085785866,0.1218188,0.020603595,0.99678206,3.8773454e-05,-0.05899323,0.008228985,
143,uniform_1d,2,misspecified,known,GBI,4.0,2023_05_07__22_00_34,0.24973403,0.16274258,0.24647823,0.21052323,0.27379254,0.1797619,0.9935696,0.0012445719,0.7534038,0.02035281,0.5004
144,uniform_1d,2,misspecified,known,GBI,20.0,2023_05_07__22_00_34,0.1305491,0.037813347,0.12858516,0.104015954,0.13539596,0.04613534,0.9957141,0.00010768441,0.37010518,0.009440167,0.4996
145,uniform_1d,2,misspecified,known,GBI,100.0,2023_05_07__22_00_34,0.10864229,0.004792789,0.10672913,0.08676288,0.10704191,0.0075830934,0.98178655,1.1669054e-05,0.06004475,0.0075048865,0.5236
146,uniform_1d,2,misspecified,known,GT,4.0,2023_05_04__01_16_42,0.26865065,0.1724619,0.26488376,0.22104722,0.2963209,0.19163227,0.99386144,0.0015387412,0.75506943,0.02259963,
147,uniform_1d,2,misspecified,known,GT,20.0,2023_05_04__01_16_42,0.1395419,0.04780432,0.13767448,0.11166468,0.14663261,0.058405925,0.99491197,0.00019105525,0.43894005,0.010233042,
148,uniform_1d,2,misspecified,known,GT,100.0,2023_05_04__01_16_42,0.11070298,0.007177697,0.108801015,0.08802859,0.110338524,0.010566026,0.9876829,1.3479151e-05,0.102907136,0.007670073,
149,uniform_1d,2,misspecified,known,NLE,1.0,2023_05_07__21_56_20,0.31094068,0.33174738,0.3072315,0.35967645,0.33012724,0.33283687,0.99452776,0.0015775542,0.90139127,0.024849318,
150,uniform_1d,2,misspecified,known,NPE,1.0,2023_05_07__21_56_20,0.11000367,0.05241567,0.10787073,0.09978233,0.10739485,0.055524133,0.9983406,2.6124108e-05,0.4742533,0.007783077,
151,uniform_1d,2,misspecified,known,eGBI,4.0,2023_05_07__22_00_34,0.26875257,0.17305034,0.26446465,0.21936485,0.2963771,0.1914222,0.993379,0.0015391319,0.75662905,0.022233874,0.501
152,uniform_1d,2,misspecified,known,eGBI,20.0,2023_05_07__22_00_34,0.15651171,0.064465486,0.1540719,0.124639735,0.1674033,0.07875417,0.9938058,0.00038563585,0.5086273,0.011927391,0.5139
153,uniform_1d,2,misspecified,known,eGBI,100.0,2023_05_07__22_00_34,0.12602909,0.034300778,0.12384597,0.099774666,0.13019904,0.042508237,0.9942083,0.00010162351,0.32679462,0.0090284655,0.5648
154,uniform_1d,2,misspecified,unknown,ABC,4.0,2023_05_07__22_00_34,0.45269528,0.25829577,0.49279284,0.36541933,0.7647322,0.24270627,0.9973556,0.09793013,0.8448461,0.11567898,
155,uniform_1d,2,misspecified,unknown,ABC,20.0,2023_05_07__22_00_34,0.18493396,0.092890985,0.21182038,0.17597695,0.49995708,0.10746027,0.9988379,0.09947031,0.772379,0.09606008,
156,uniform_1d,2,misspecified,unknown,ABC,100.0,2023_05_07__22_00_34,0.17506176,0.111373335,0.20098399,0.1933873,0.4859096,0.12173724,0.99640125,0.09682724,0.83384216,0.09388069,
157,uniform_1d,2,misspecified,unknown,GBI,4.0,2023_05_07__22_00_34,0.7622502,0.3662663,0.76827556,0.4490124,0.8069734,0.25067753,0.93246365,0.027757473,0.7775094,0.09090223,0.5489
158,uniform_1d,2,misspecified,unknown,GBI,20.0,2023_05_07__22_00_34,0.15186267,0.12576333,0.15351065,0.16601811,0.4371438,0.07120493,0.91498756,0.08588359,0.68992347,0.09676504,0.5298
159,uniform_1d,2,misspecified,unknown,GBI,100.0,2023_05_07__22_00_34,0.09145034,0.007347957,0.092761934,0.079528466,0.38694,0.009754028,0.9998168,0.08731995,0.10715003,0.09279316,0.5369
160,uniform_1d,2,misspecified,unknown,GT,4.0,2023_05_04__01_16_42,0.5582771,0.3846121,0.5628496,0.44488147,0.7216086,0.25813434,0.927091,0.05714478,0.81655484,0.1021969,
161,uniform_1d,2,misspecified,unknown,GT,20.0,2023_05_04__01_16_42,0.12889522,0.047022633,0.13078204,0.10820756,0.43395516,0.056338016,0.9920471,0.09319044,0.44744506,0.101339474,
162,uniform_1d,2,misspecified,unknown,GT,100.0,2023_05_04__01_16_42,0.09579271,0.010131487,0.097154826,0.08216793,0.3927092,0.013254235,0.99971706,0.088169225,0.13835226,0.093976974,
163,uniform_1d,2,misspecified,unknown,NLE,1.0,2023_05_07__21_56_20,1.3832709,0.5345705,1.3901447,0.63360196,1.3463655,0.48437688,0.97545993,0.016586905,0.82573503,0.13112351,
164,uniform_1d,2,misspecified,unknown,NPE,1.0,2023_05_07__21_56_20,0.8253908,0.016162992,0.83022547,0.2587008,0.81292844,0.030526238,0.06318901,0.0012858233,-0.009522508,0.06829394,
165,uniform_1d,2,misspecified,unknown,eGBI,4.0,2023_05_07__22_00_34,0.60061705,0.3855463,0.60568684,0.45071265,0.74755996,0.26395875,0.9182563,0.053007286,0.80393803,0.10163952,0.501
166,uniform_1d,2,misspecified,unknown,eGBI,20.0,2023_05_07__22_00_34,0.15208358,0.08871322,0.15459651,0.1414697,0.4570304,0.08759489,0.93906105,0.09394073,0.6090296,0.10405605,0.5263
167,uniform_1d,2,misspecified,unknown,eGBI,100.0,2023_05_07__22_00_34,0.10398071,0.04481199,0.1053601,0.096047245,0.39965475,0.036417857,0.8859055,0.08786589,0.4181939,0.094233595,0.5923
168,uniform_1d,3,specified,known,ABC,4.0,2023_05_07__22_00_34,0.12633604,0.1091987,0.14274864,0.16835314,0.14955269,0.12346786,0.9912863,0.00096881686,0.73493326,0.012819766,
169,uniform_1d,3,specified,known,ABC,20.0,2023_05_07__22_00_34,0.06922138,0.081635684,0.05276019,0.08707799,0.08698292,0.10107452,0.9820703,0.0009757525,0.7095692,0.006373309,
170,uniform_1d,3,specified,known,ABC,100.0,2023_05_07__22_00_34,0.034079853,0.024821483,0.027562864,0.022075616,0.047904123,0.04274036,0.9770418,0.00055351254,0.16284771,0.0023804028,
171,uniform_1d,3,specified,known,GBI,4.0,2023_05_07__22_00_34,0.07494636,0.07261315,0.075407706,0.10093102,0.086532414,0.08195521,0.988275,0.00036101695,0.7157348,0.0051856115,0.5077
172,uniform_1d,3,specified,known,GBI,20.0,2023_05_07__22_00_34,0.036560733,0.027107876,0.035774805,0.04754601,0.042569228,0.029886052,0.94860286,0.00012708076,0.48997128,0.0018071497,0.5023
173,uniform_1d,3,specified,known,GBI,100.0,2023_05_07__22_00_34,0.025325341,0.005093853,0.024797618,0.027049316,0.027853576,0.0061734975,0.5378279,3.6619298e-05,0.104688145,0.00074400596,0.5453
174,uniform_1d,3,specified,known,GT,4.0,2023_05_04__01_16_42,0.07856254,0.076200075,0.07998067,0.10649837,0.09137008,0.08635171,0.98763555,0.00042975353,0.71403193,0.005794176,
175,uniform_1d,3,specified,known,GT,20.0,2023_05_04__01_16_42,0.037094705,0.029093478,0.03687535,0.050648212,0.04523329,0.03357138,0.9499552,0.00018402272,0.5645579,0.0018419096,
176,uniform_1d,3,specified,known,GT,100.0,2023_05_04__01_16_42,0.0247071,0.005318061,0.024362948,0.025868306,0.031529855,0.009219598,0.5611049,0.00010479873,0.119000815,0.00074863306,
177,uniform_1d,3,specified,known,NLE,1.0,2023_05_07__21_56_20,0.035682477,0.018004574,0.03628295,0.044921186,0.044154968,0.02297078,0.8801329,0.00019557054,0.39544955,0.0017910837,
178,uniform_1d,3,specified,known,NPE,1.0,2023_05_07__21_56_20,0.036159355,0.018709313,0.036062628,0.04509639,0.042470276,0.02180637,0.9242234,0.000111236106,0.40674415,0.0017499436,
179,uniform_1d,3,specified,known,eGBI,4.0,2023_05_07__22_00_34,0.08055889,0.078358576,0.08156029,0.10647342,0.09388339,0.08891899,0.9873565,0.00046519758,0.7202321,0.005756304,0.513
180,uniform_1d,3,specified,known,eGBI,20.0,2023_05_07__22_00_34,0.0418583,0.03606375,0.041535854,0.05800402,0.050850604,0.04249531,0.9618787,0.00023903999,0.59004796,0.0023478132,0.5025
181,uniform_1d,3,specified,known,eGBI,100.0,2023_05_07__22_00_34,0.029651077,0.01693582,0.029027976,0.036943845,0.038259987,0.019273538,0.83143556,0.00018959852,0.38800594,0.0012687597,0.536
182,uniform_1d,3,specified,unknown,ABC,4.0,2023_05_07__22_00_34,0.09228176,0.11514286,0.10287993,0.15576942,0.10479883,0.1270073,0.9984915,0.00033786026,0.8802984,0.005455992,
183,uniform_1d,3,specified,unknown,ABC,20.0,2023_05_07__22_00_34,0.057114664,0.059220884,0.063587524,0.095350884,0.06674849,0.06353873,0.99470836,0.0001501075,0.8410435,0.002889311,
184,uniform_1d,3,specified,unknown,ABC,100.0,2023_05_07__22_00_34,0.03711485,0.018269911,0.034840878,0.039809674,0.04722839,0.016860014,0.9460124,0.00013682606,0.1399126,0.0018010788,
185,uniform_1d,3,specified,unknown,GBI,4.0,2023_05_07__22_00_34,0.06895547,0.06527199,0.06772818,0.09121843,0.07866048,0.06923154,0.9946432,0.00015826465,0.6925775,0.004484928,0.5009
186,uniform_1d,3,specified,unknown,GBI,20.0,2023_05_07__22_00_34,0.038588423,0.02750257,0.03828447,0.05002407,0.04698918,0.027652564,0.98251146,9.719065e-05,0.52854985,0.0018802035,0.5026
187,uniform_1d,3,specified,unknown,GBI,100.0,2023_05_07__22_00_34,0.024678182,0.006965731,0.024238227,0.025935216,0.032191563,0.007881764,0.8692727,7.1641385e-05,0.189537,0.00072039326,0.5245
188,uniform_1d,3,specified,unknown,GT,4.0,2023_05_04__01_16_42,0.06993793,0.06736665,0.06942031,0.09332756,0.080072574,0.071604654,0.99447536,0.00017395637,0.7138795,0.004408605,
189,uniform_1d,3,specified,unknown,GT,20.0,2023_05_04__01_16_42,0.038283702,0.028113097,0.03703187,0.0496654,0.04712833,0.028542552,0.98226637,0.00010686555,0.5207415,0.001906524,
190,uniform_1d,3,specified,unknown,GT,100.0,2023_05_04__01_16_42,0.02459599,0.006346693,0.024094475,0.026059484,0.03399693,0.007738205,0.79054755,0.00011088277,0.1828219,0.0007631688,
191,uniform_1d,3,specified,unknown,NLE,1.0,2023_05_07__21_56_20,0.037869252,0.017487256,0.037302665,0.04493847,0.04623235,0.016905686,0.9550765,9.683607e-05,0.36003664,0.0018376053,
192,uniform_1d,3,specified,unknown,NPE,1.0,2023_05_07__21_56_20,0.037177,0.022586396,0.036401857,0.046599664,0.045528512,0.023195358,0.97529966,9.599442e-05,0.43102077,0.0018607166,
193,uniform_1d,3,specified,unknown,eGBI,4.0,2023_05_07__22_00_34,0.07188494,0.076072335,0.07031125,0.09867844,0.08178483,0.08000969,0.9952799,0.00017095434,0.7421952,0.004550139,0.5028
194,uniform_1d,3,specified,unknown,eGBI,20.0,2023_05_07__22_00_34,0.04090473,0.031110078,0.039438795,0.051826466,0.04974478,0.031690385,0.9845032,0.00010903318,0.53929853,0.0020246038,0.4935
195,uniform_1d,3,specified,unknown,eGBI,100.0,2023_05_07__22_00_34,0.028973768,0.0154460985,0.028673574,0.035289098,0.038127556,0.01609012,0.95285666,0.00010763496,0.41525665,0.0011218134,0.5143
196,uniform_1d,3,misspecified,known,ABC,4.0,2023_05_07__22_00_34,0.27809376,0.19450568,0.25553456,0.28076643,0.3102926,0.2064523,0.99189615,0.0018144477,0.81917113,0.028954763,
197,uniform_1d,3,misspecified,known,ABC,20.0,2023_05_07__22_00_34,0.1909401,0.046038687,0.17134732,0.121497355,0.20822477,0.06306094,0.9977868,0.00059531705,0.35738888,0.014356558,
198,uniform_1d,3,misspecified,known,ABC,100.0,2023_05_07__22_00_34,0.17090507,0.019237187,0.15137674,0.10833057,0.1801544,0.028430175,0.99428034,0.00017450198,0.08863735,0.012586005,
199,uniform_1d,3,misspecified,known,GBI,4.0,2023_05_07__22_00_34,0.3146136,0.1761426,0.3110504,0.23395036,0.3516328,0.19474679,0.9889708,0.002472977,0.73674977,0.027166668,0.5068
200,uniform_1d,3,misspecified,known,GBI,20.0,2023_05_07__22_00_34,0.17715272,0.033747133,0.17454341,0.118543364,0.18785259,0.04438419,0.99148315,0.00025312003,0.2602049,0.013458854,0.5055
201,uniform_1d,3,misspecified,known,GBI,100.0,2023_05_07__22_00_34,0.1591991,0.0042698546,0.1568278,0.107954025,0.16139713,0.008150456,0.9727571,2.1783162e-05,0.033931654,0.011679336,0.5332
202,uniform_1d,3,misspecified,known,GT,4.0,2023_05_04__01_16_42,0.33050647,0.18384126,0.32653612,0.24220918,0.3718795,0.205226,0.99055725,0.0028813232,0.7384924,0.02941614,
203,uniform_1d,3,misspecified,known,GT,20.0,2023_05_04__01_16_42,0.18884058,0.047591656,0.18594529,0.12644392,0.20371117,0.0621662,0.9913869,0.0004844646,0.3453959,0.014735449,
204,uniform_1d,3,misspecified,known,GT,100.0,2023_05_04__01_16_42,0.1616897,0.007249394,0.15934065,0.10922758,0.16618425,0.012242486,0.98077226,4.853901e-05,0.08116133,0.011907944,
205,uniform_1d,3,misspecified,known,NLE,1.0,2023_05_07__21_56_20,0.74408376,0.369757,0.7378307,0.43479282,0.80478644,0.34921116,0.9853193,0.007897304,0.81935054,0.06665249,
206,uniform_1d,3,misspecified,known,NPE,1.0,2023_05_07__21_56_20,0.16271076,0.05829014,0.16011515,0.12176234,0.16765392,0.06082685,0.99722034,5.0576466e-05,0.43320292,0.012163421,
207,uniform_1d,3,misspecified,known,eGBI,4.0,2023_05_07__22_00_34,0.33504722,0.18786137,0.33115408,0.24607551,0.37660742,0.20845717,0.9898276,0.0029479095,0.74371105,0.02976889,0.5001
208,uniform_1d,3,misspecified,known,eGBI,20.0,2023_05_07__22_00_34,0.21183476,0.07098096,0.20943709,0.14546132,0.23287839,0.08892737,0.99141335,0.00087322446,0.49358156,0.016843867,0.5101
209,uniform_1d,3,misspecified,known,eGBI,100.0,2023_05_07__22_00_34,0.17784417,0.033598367,0.1754212,0.11976023,0.19009371,0.04696098,0.9943841,0.00034629286,0.2839462,0.013566598,0.5721
210,uniform_1d,3,misspecified,unknown,ABC,4.0,2023_05_07__22_00_34,0.27503774,0.24005374,0.25058812,0.30454075,0.29976147,0.25411344,0.9957642,0.0013114248,0.86525494,0.025348244,
211,uniform_1d,3,misspecified,unknown,ABC,20.0,2023_05_07__22_00_34,0.1627525,0.04773028,0.14559278,0.13185579,0.17211908,0.058940142,0.9986182,0.00021849964,0.52619,0.013131235,
212,uniform_1d,3,misspecified,unknown,ABC,100.0,2023_05_07__22_00_34,0.1336796,0.008481598,0.116670646,0.09380877,0.13474049,0.013374462,0.9905335,2.6691521e-05,-0.008113417,0.009145853,
213,uniform_1d,3,misspecified,unknown,GBI,4.0,2023_05_07__22_00_34,0.28073153,0.17540708,0.27711982,0.22478715,0.3096884,0.19444425,0.9921143,0.0017386528,0.7504571,0.023791175,0.5012
214,uniform_1d,3,misspecified,unknown,GBI,20.0,2023_05_07__22_00_34,0.14619435,0.026891703,0.14417692,0.10699432,0.15104069,0.03505025,0.99513465,9.920547e-05,0.27979153,0.010622765,0.5077
215,uniform_1d,3,misspecified,unknown,GBI,100.0,2023_05_07__22_00_34,0.13024537,0.004984147,0.12815152,0.09643205,0.12863833,0.008257321,0.97533935,1.5323598e-05,0.066857986,0.009259234,0.5152
216,uniform_1d,3,misspecified,unknown,GT,4.0,2023_05_04__01_16_42,0.29653755,0.17904927,0.29474658,0.2384839,0.32942104,0.19932936,0.99172354,0.0020831812,0.76821995,0.024766868,
217,uniform_1d,3,misspecified,unknown,GT,20.0,2023_05_04__01_16_42,0.15998493,0.04733795,0.15791346,0.118735366,0.16855612,0.05998841,0.9936116,0.0002697424,0.40875262,0.011984707,
218,uniform_1d,3,misspecified,unknown,GT,100.0,2023_05_04__01_16_42,0.13239346,0.0070950673,0.13018474,0.09720164,0.13242573,0.010993429,0.98403716,1.7684928e-05,0.049362645,0.009466647,
219,uniform_1d,3,misspecified,unknown,NLE,1.0,2023_05_07__21_56_20,0.7745441,0.56842846,0.7692873,0.61495835,0.7974419,0.52253956,0.99246085,0.007107547,0.9085339,0.06810399,
220,uniform_1d,3,misspecified,unknown,NPE,1.0,2023_05_07__21_56_20,0.1316955,0.055038374,0.12934068,0.10934536,0.12938787,0.05814994,0.9977569,2.9360703e-05,0.45320684,0.009572547,
221,uniform_1d,3,misspecified,unknown,eGBI,4.0,2023_05_07__22_00_34,0.30176148,0.18221416,0.2975226,0.23171806,0.33543912,0.20275107,0.99164844,0.0021728303,0.74878377,0.025876679,0.4978
222,uniform_1d,3,misspecified,unknown,eGBI,20.0,2023_05_07__22_00_34,0.18130818,0.06908405,0.17832766,0.13240747,0.19509862,0.08528138,0.9928227,0.00053703034,0.48667967,0.014092082,0.5223
223,uniform_1d,3,misspecified,unknown,eGBI,100.0,2023_05_07__22_00_34,0.14715222,0.03333381,0.14469077,0.10753462,0.15266417,0.044375245,0.99373657,0.00017079632,0.2869881,0.010855329,0.5634
224,uniform_1d,4,specified,known,ABC,4.0,2023_05_07__22_00_34,0.12997347,0.11290707,0.13758798,0.16402358,0.15351787,0.12697954,0.9917894,0.0009791305,0.7872697,0.01028269,
225,uniform_1d,4,specified,known,ABC,20.0,2023_05_07__22_00_34,0.069529325,0.08141056,0.05350287,0.08752166,0.08757142,0.099953644,0.9820813,0.0009482711,0.70605797,0.006352146,
226,uniform_1d,4,specified,known,ABC,100.0,2023_05_07__22_00_34,0.034319382,0.02384169,0.029260859,0.030014737,0.047877878,0.041365646,0.9683191,0.00054601935,0.23817386,0.0023267595,
227,uniform_1d,4,specified,known,GBI,4.0,2023_05_07__22_00_34,0.07631577,0.07504911,0.07754788,0.10517229,0.08842328,0.084268294,0.98895115,0.00037129244,0.73885226,0.005183181,0.4968
228,uniform_1d,4,specified,known,GBI,20.0,2023_05_07__22_00_34,0.036270566,0.027459987,0.03616759,0.04796353,0.042507045,0.029834071,0.9541336,0.00011966538,0.52927405,0.0017156989,0.5102
229,uniform_1d,4,specified,known,GBI,100.0,2023_05_07__22_00_34,0.024559358,0.004889424,0.02422154,0.025832588,0.027544394,0.0059909606,0.6485124,3.0711242e-05,0.082644135,0.00068853964,0.5479
230,uniform_1d,4,specified,known,GT,4.0,2023_05_04__01_16_42,0.07963218,0.078000285,0.08066326,0.10762348,0.09267647,0.08792734,0.9884646,0.0004268762,0.73262876,0.005591455,
231,uniform_1d,4,specified,known,GT,20.0,2023_05_04__01_16_42,0.036927357,0.029736383,0.036678124,0.05155529,0.04524917,0.03427371,0.95258176,0.00018647152,0.56206787,0.0019193914,
232,uniform_1d,4,specified,known,GT,100.0,2023_05_04__01_16_42,0.024446288,0.005260859,0.024370974,0.026557729,0.031284705,0.009260803,0.60773987,0.00010097425,0.15634054,0.00076182967,
233,uniform_1d,4,specified,known,NLE,1.0,2023_05_07__21_56_20,0.035429075,0.01774349,0.035820644,0.04435788,0.043827716,0.022420263,0.87711686,0.00019015481,0.3731612,0.001791828,
234,uniform_1d,4,specified,known,NPE,1.0,2023_05_07__21_56_20,0.036115974,0.018763157,0.036057234,0.04520267,0.042601563,0.021762483,0.92824125,0.00010964829,0.41014105,0.0017524433,
235,uniform_1d,4,specified,known,eGBI,4.0,2023_05_07__22_00_34,0.08163067,0.07997051,0.083466694,0.110165216,0.095054194,0.090399615,0.98902494,0.0004475874,0.7410184,0.0056821792,0.5018
236,uniform_1d,4,specified,known,eGBI,20.0,2023_05_07__22_00_34,0.040625688,0.03415788,0.041108023,0.056429576,0.049690075,0.039415438,0.9587877,0.00022074953,0.57948905,0.0022332985,0.4999
237,uniform_1d,4,specified,known,eGBI,100.0,2023_05_07__22_00_34,0.029942261,0.017450279,0.030041773,0.038105052,0.039196685,0.02127446,0.83887064,0.00021987893,0.4206428,0.0013061651,0.5417
238,uniform_1d,4,specified,unknown,ABC,4.0,2023_05_07__22_00_34,0.1085758,0.14946671,0.11639831,0.17337357,0.12030908,0.16095428,0.9993768,0.0002963796,0.8553838,0.008076119,
239,uniform_1d,4,specified,unknown,ABC,20.0,2023_05_07__22_00_34,0.04312059,0.037977938,0.040450525,0.05500593,0.051500417,0.04205451,0.98432976,0.00013556154,0.5410739,0.0023672397,
240,uniform_1d,4,specified,unknown,ABC,100.0,2023_05_07__22_00_34,0.039159417,0.028730951,0.032911442,0.049194854,0.047794983,0.030265985,0.97431487,0.00012065887,0.7344899,0.0013474954,
241,uniform_1d,4,specified,unknown,GBI,4.0,2023_05_07__22_00_34,0.08445429,0.091875955,0.084343396,0.11995756,0.09518574,0.0971249,0.9961904,0.00021068494,0.7791642,0.0057836147,0.4988
242,uniform_1d,4,specified,unknown,GBI,20.0,2023_05_07__22_00_34,0.036919296,0.027739186,0.03641207,0.048587553,0.04425301,0.029699886,0.9810543,8.883763e-05,0.51875824,0.0018067821,0.494
243,uniform_1d,4,specified,unknown,GBI,100.0,2023_05_07__22_00_34,0.026724491,0.00515733,0.026605615,0.029639438,0.03190388,0.005098617,0.49783957,5.32331e-05,0.0870098,0.00090609025,0.5291
244,uniform_1d,4,specified,unknown,GT,4.0,2023_05_04__01_16_42,0.084743604,0.088770516,0.082988076,0.113316506,0.09590201,0.094508216,0.9955248,0.00023250072,0.7431729,0.0060202475,
245,uniform_1d,4,specified,unknown,GT,20.0,2023_05_04__01_16_42,0.03740713,0.028758772,0.036979448,0.05039972,0.045498688,0.031464413,0.9809969,0.00010717625,0.55622935,0.0018382305,
246,uniform_1d,4,specified,unknown,GT,100.0,2023_05_04__01_16_42,0.02569703,0.0056601823,0.025222266,0.027700063,0.033436302,0.006477585,0.7061564,8.2107224e-05,0.16527086,0.0008172641,
247,uniform_1d,4,specified,unknown,NLE,1.0,2023_05_07__21_56_20,0.035717394,0.016591378,0.035093777,0.042675123,0.04384076,0.01876508,0.9561957,9.79835e-05,0.34660098,0.0016943628,
248,uniform_1d,4,specified,unknown,NPE,1.0,2023_05_07__21_56_20,0.036643952,0.026131421,0.035622526,0.046911564,0.04467494,0.029570205,0.9797581,0.00010759536,0.482743,0.0018173836,
249,uniform_1d,4,specified,unknown,eGBI,4.0,2023_05_07__22_00_34,0.08767611,0.092933305,0.0865213,0.11792129,0.0987285,0.098294675,0.9960331,0.0002233509,0.76310223,0.006024823,0.5076
250,uniform_1d,4,specified,unknown,eGBI,20.0,2023_05_07__22_00_34,0.040877983,0.035293065,0.04059469,0.05883539,0.04935371,0.03838537,0.9859977,0.00011933007,0.6404208,0.0021186755,0.4948
251,uniform_1d,4,specified,unknown,eGBI,100.0,2023_05_07__22_00_34,0.029582957,0.014416113,0.029685419,0.035664085,0.037730683,0.016355684,0.9476646,9.482148e-05,0.35349572,0.0011915409,0.5369
252,uniform_1d,4,misspecified,known,ABC,4.0,2023_05_07__22_00_34,0.26539418,0.1203674,0.23864038,0.16096228,0.30028674,0.13875332,0.9841085,0.0020689731,0.5604552,0.023524607,
253,uniform_1d,4,misspecified,known,ABC,20.0,2023_05_07__22_00_34,0.19708616,0.040407144,0.17634664,0.12297899,0.21617295,0.056885984,0.9972444,0.000642841,0.29875222,0.0154823745,
254,uniform_1d,4,misspecified,known,ABC,100.0,2023_05_07__22_00_34,0.18205845,0.023028446,0.16109513,0.11099769,0.19489215,0.03406407,0.9952196,0.00029140263,0.03624165,0.014084889,
255,uniform_1d,4,misspecified,known,GBI,4.0,2023_05_07__22_00_34,0.3256271,0.1858675,0.3212362,0.2381728,0.36463487,0.2041431,0.99031657,0.002590244,0.7437309,0.02795655,0.4942
256,uniform_1d,4,misspecified,known,GBI,20.0,2023_05_07__22_00_34,0.18638048,0.033251747,0.18369693,0.12196618,0.19941011,0.044084683,0.99033487,0.0003154306,0.2576847,0.014292246,0.5084
257,uniform_1d,4,misspecified,known,GBI,100.0,2023_05_07__22_00_34,0.16845727,0.0040949997,0.16602233,0.11138013,0.17256679,0.007936022,0.9738076,3.3340748e-05,0.04168517,0.012435173,0.5331
258,uniform_1d,4,misspecified,known,GT,4.0,2023_05_04__01_16_42,0.3379524,0.18217482,0.33534643,0.24570636,0.38120508,0.20339334,0.9901907,0.0030477156,0.7427001,0.029605066,
259,uniform_1d,4,misspecified,known,GT,20.0,2023_05_04__01_16_42,0.19801897,0.047511056,0.19563505,0.13179217,0.2153112,0.06258717,0.99076086,0.00058120047,0.37561053,0.015474016,
260,uniform_1d,4,misspecified,known,GT,100.0,2023_05_04__01_16_42,0.1710397,0.0072411457,0.16862133,0.11263178,0.17756528,0.012454853,0.97994196,7.337758e-05,0.08163893,0.012689464,
261,uniform_1d,4,misspecified,known,NLE,1.0,2023_05_07__21_56_20,0.7484809,0.38735226,0.74336207,0.45503256,0.810315,0.36495945,0.98530924,0.008477575,0.8302686,0.068957016,
262,uniform_1d,4,misspecified,known,NPE,1.0,2023_05_07__21_56_20,0.17296956,0.0592005,0.17030038,0.12555973,0.18109034,0.061457556,0.99714386,9.182123e-05,0.42722023,0.013062744,
